Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"['# oursaigon Bắp bò thái to , gân cũng đồ_sộ cuộn chung với rau_sống chấm mắm_nêm thì ngon_lành .', 'Thịt bò mềm , không bị dai .', 'Gân bò giòn giòn dễ ăn , chấm mắm_nêm thật là truyền_thống luônnn']",0,0,0,0,0,1,1,0,0,0,0,0
"['# oursaigon Bò lá_lốt nhìn hấp_dẫn , ăn cũng ổn .', 'Quán nhỏ nhưng sạch_sẽ']",2,0,0,0,1,0,1,0,0,1,0,0
"['# oursaigon Cơm hến ở đây là tuyệt nhất mà mình từng ăn luônn .', 'Hến cả đống to_béo , đầy thịt , tóp_mỡ cũng giày cộm , có đậu_phộng rang ..v.v. Ngon ở chổ khi trộng hến đều với các nguyên_liệu trong cơm , thì đậm_đà , thơm mùi hến , hơi cay cay kiểu ớt , ăn thích cựccc .', 'Đã vậy còn có thêm chén nước hến , nóng_hổi , ngọt vị thịt hến ra chứ không kiểu mì_chính .', 'Tuy hơi đắt nhưng ăn rất ngon\uf618']",0,0,0,0,2,1,1,0,0,0,0,0
"['# oursaigon con mực này nhìn nhỏ vậy thôi chứ to lắm , cắn phát đã lắm , cơ_mà 2,3 con thì chắc là còn đã hơn .', ': # 3']",0,0,0,0,0,1,1,0,0,0,0,0
"['# oursaigon được ướp khá đậm_đà , cơ_mà ko thích ăn cái gì nhìu xương nên mình chỉ ăn 1 cái cho zui thôi .', ': d']",0,0,0,0,0,1,0,0,0,0,0,0
"['# oursaigon lần nào ăn_ở đây xong về cũng no vật_vã , sườn ướp rất đều , vừa_miệng và quan_trọng hơn là rất TO .', ': # 3']",0,0,0,0,0,1,1,0,0,0,0,0
"['# oursaigon Món chủ_đạo của quán vẫn là món phở , mà có sự kết_hợp công_thức với mì udon truyền_thống của Nhật_Bản , nên cho ra_đời nhìu loại khác nhau']",0,0,0,0,0,0,1,0,0,0,0,0
"['# oursaigon Nhiêu đây mà chỉ có 88k thôi ấy , đi với bạn_bè hay người_yêu dễ share tiền , hị hị']",0,0,0,0,1,0,0,0,0,0,0,0
"['# oursaigon sự kết_hợp đặc_biệt từ Bánh_Oreo_Béo_Ngậy cùng Đậu_Phộng giòn giòn bùi_bùi_.', 'Miễn chê luôn nhé']",0,0,0,0,0,1,1,0,0,0,0,0
"['# oursaigon sườn to quá_xá ! ăn còn có trà tắc miễn_phí , trong phòng máy_lạnh , ngay trung_tâm quận 1 mà giá chỉ 25 - 50k thôi nha .']",1,1,0,0,1,0,1,1,0,0,0,0
"['# oursaigon thịt xiên nướng đồng giá 5k cơ_mà ăn ko quá ít .', '\uf618\uf618\uf618 quán ngồi siêu mát_mẻ luôn .']",1,0,0,0,1,0,3,0,0,0,0,0
"['# oursaigon thơm_lừng , đánh_thức các giác_quan .', ': )']",0,0,0,0,0,1,0,0,0,0,0,0
"['# oursaigonPhở khô nhưng thật_ra cọng như hủ_tiếu khô vậy đó .', 'Được_cái nhiều thịt bằm , nêm nếm trong tô phở khô sẵn nên ăn vừa_miệng .', 'Ăn cùng nước dùng tái , bò viên nhiều mà đậm_đà không kém .', 'Hẳn là một bữa ăn sáng ngon_lành']",0,0,0,0,0,1,1,0,0,0,0,0
"['# pepsilakhi mình mê ăn bánh cuốn nóng và trứng hấp ntn \uf60d\uf60d .', 'Tất cả hết 86k thôi nha : # 3']",0,0,0,0,0,1,0,0,0,0,1,0
"['# sisNgon lắm luônn , món udon dành cho những bạn thích udon mặn và cayyy']",0,0,0,0,0,1,0,0,0,0,0,0
"['# thatthemthuong hơi bé so với các quán bình_thường thì_phải , ăn cx ổn']",2,0,0,0,0,3,0,0,0,0,0,0
"['# trungthuvuiMenu bánh_trung_thu rau_câu : Combo 2 bánh fomai : 70 k Combo 2 bánh_trái cây : 65k Combo 2 bánh flan : 55 k .', 'Khách iu tự chọn vị bánh nha : Sô cô la , Trà xanh , Café , Khoai_môn , Lá dứa Chanh dây , Dâu_tây , Vải , Dưa lưới .', 'Có 2 loại hộp : Hộp 2 bánh và Hộp 4 bánh * Để đảm_bảo độ tươi mới của bánh nên shop nhận làm bánh theo đơn đặt_hàng .', 'Khách mua bánh vui_lòng đặt bánh trước 2 tiếng ( với nhân fomai hoặc trái_cây , trước 24h với nhân flan ) .', 'Shop có dịch_vụ giao hàng trong TP và nhận gửi xe các tỉnh lân_cận .', 'Có giá ưu_đãi với đơn hàng số_lượng lớn .', 'Chi_tiết liên_hệ : facebook.com/oohladeli Zalo / imess : 0932798602 Viber : 0979950027']",0,0,0,0,0,0,1,0,0,0,0,1
"['• Bún_bò huế cho bữa sáng chất_lượng .', '• Tô thập_cẩm 50k cực_kì chất_lượng \uf44d\uf3fb nước_lèo thoảng mùi mắm đúng chất Huế , k ăn cay đc phải dzặn , k là nước_lèo cay lắm \uf602 ăn toát mồ_hôi mà mãn_nguyện j đâu \uf60d nạm mềm ngon , chả tôm homemade cực chất .', 'Thích_hợp dzắt gia_đình đi ăn sáng chủ_nhật .', '• Quán gia_đình nhỏ thôi , nằm giữa 1 rừng chuỗi quán hiện_đại xung_quanh nhưng vẫn tồn_tại đc tới h là hiểu rồi \uf60b quán pv nhanh , ăn cay thấy hơi kgian nóng .', '• 2 ng đi ăn hết 100k cho bữa sáng no_nê .']",2,0,0,0,3,1,1,0,1,0,0,1
"['• Cơm_Ngon ❤️• Gà Bự , Giòn ❤️• Giá_Bình_Dân ❤️']",0,0,0,0,0,1,1,0,0,0,1,0
"['• Gà nướng Anh Tư • Được bạn_bè giới_thiệu cho quán ni nói cũng ngon nên từ Nam_SG cũng ráng lết qua Đông_SG ăn \uf605\uf605• Gà nướng 1 con 130k , sau khi ăn 1 con có quyền order thêm 1/2 con chứ kêu 1/2 con từ ban_đầu hình_như hổng được .', 'Quán đông cực_kì nhưng gà lên nhanh , còn nóng sơ_sơ nhưng nhanh nguội lắm .', 'Thịt gà mềm , vị ướp vừa ăn , chắc_chắn hổng phải gà ta rồi , gà ta làm j có giá này : ) ) ) ăn kèm với bánh_mì và sốt chấm của quán , sốt chấm cũng ngonn , nói_chung mình k có j phàn_nàn nhưng_mà thiệc tình là thấy hổng có j đặc_biệt .', 'So với Ò ó o thì gà bự hơn nhưng nướng có 1 vị thì hơi chán .', 'Điểm tụ_tập giá rẻ \uf44d\uf3fb• Phục_vụ tận_tình , nhất_là khoảng xe_cộ , giữ xe miễn_phí , khăn lạnh và trà đá tính xiền , đb gà lên nhanh nhưng tính tiền siêu lâuu .', 'Maybe-will-come-back • 2 ng đi ăn thêm trà đá khăn các kiểu phải 150k .']",0,0,0,0,3,3,2,2,1,1,1,3
"['• Texas_Chicken • Định đến ăn gà sốt Tomyum j j đó nhưng quán báo hết : v sẵn tiện ăn thử vị thảo_mộc & tỏi mới của quán , quán nói ngonn \uf61b• Combo 2 miếng 86k có 2 gà giòn , bánh qui bơ , khoai_tây chiên & 1 li refill tự_do .', 'Gọi thêm 1 gà rời \uf357 36k , ăn 3 miếng dzị 2 ng oke hơn gọi 2 cái combo \uf60e• Gà ngon , da_gà giòn giòn , thảo_mộc & tỏi bạn mình nói giống vị hạt nêm mì : ) ) mình thì thấy nó giốg vị snack , nhiều gia_vị v \uf62d lần sau ăn gà giòn hoặc tomyumm xem sao , bánh_mì cực thơm bơ , \uf35f cũng oke .', 'Tóm_lại nhìn_chung mọi thử ổn hơn nhiều sau 1 tgian trung_thành với Popeyes .', '• Phục_vụ nhanh_nhẹn và nhiệt_tình , còn lại k có j để phàn_nàn , 2 ng ăn hết khoảng 130k xiền gà']",0,0,0,0,3,1,1,0,1,0,0,1
"['• Trên cả toẹt vời \uf60d• Vẫn hay ghé đây nhưng ng rỗng túi vì hủ_tiếu mì ngon , đậm_đà mà ăn vẫn no_nê \uf61d signature vẫn là hủ_tiếu Hồ nhưng mình thích gọi mì hơn , menu của quán phong_phú lắm có cả cơm , lẩu , các món đậu hủ , tráng_miệng có tofu , bánh flan ...', 'Phong_cách nước_lèo ở đây nhạt nhưng kiểu nước hầm xương chứ k phải nhạt kiểu lạt_lẽo \uf605 lần nào ăn cũng húp gần hết tô .', 'Thịt gà_nòi chắc bà cố , nhai mỏi hàm luôn , đc nguyên cái đùi với cả nhiều thịt lắm \uf61d mùi kì dầu k rõ nhưng mình vẫn rất ưng món nàyy• Quán nhỏ , chị pv dễ_thương , nhanh_nhẹn .', 'Giữ xe miễn_phí , khăn lạnh 1 k .', '• 2 ng đi ăn thêm cả trángg miệng khoảng 100k là oke rồi .']",2,0,0,0,0,1,1,0,1,1,1,1
"['~ Bánh_canh cua ngon rẻ• Bánh_canh cua gia_truyền 25 k / tô .', 'Giá này hợp túi_tiền với một quán bình dzân lề_đường mà vẫn đầy_đủ topping \uf61d nước_lèo hơi nhạt một_tí , mình vẫn nghe cái mùi mà k ai nghe : ) ) có_lẽ ăn nh sẽ quen \uf625 nhưng tụi mình vẫn nhất_trí là quán này oke .', '• Bánh_canh có_vẻ nhiều , nước_lèo có trứng mây như súp cua áh , quẩy 5k , nước mía 5k .', 'Vừa căng bụng \uf605\uf606\uf389• Quán vỉa_hè phục_vụ nhanh_nhẹn , tuy k có chỗ giữ xe , phải để dzưới lề_đường nên hên xui dzễ hết chỗ lắm .', 'Đối_diện trường Cao_đẳng kinh tế• 2 người đi ăn hết 60k']",3,3,0,0,1,1,1,0,1,2,0,1
"['~ Bánh_xèo hợp túi xiềnn• Bánh_xèo 19 k / cái đủ vị bò , tôm , mực .', '• Tôm và bò ngon còn mực bình_thường , k tươi , bánh k đc giòn lắmm .', 'Được_cái nước_mắm ngon , có 1 chung để đậu_tương j đó thơm mùi sả , bỏ chung vô nước_mắm ăn thấy ngon hơn hẳn \uf606 bánh_tráng phải kiu mới có , 2 ng ăn 3 cái vừa ngon hơi thiếu no , ăn thêm ngán chắc : v• Nv phục_vụ cũng nhiệt_tình , quán đông nên lên món lâu , lâu thèm bánh_xèo quá rồi ra đây thấy cũng ưng_ý , mong lần sau chiên giòn thêm xíu nữa là toẹtt• 2 ng đi ăn hết khoảng 60k']",0,0,0,0,1,3,1,0,0,0,0,1
"['~ Gà nướng nhỏ mà có võ , nướng thấm sốt nên ngon cực_kì \uf604• Gà nướng 139 k / con khối_lượng cố_định của quán .', 'Order xong mới bắt_đầu nướng nên hơi lâuu , bù lại gà cực ngonn , thịt mềm nhưng k bở như gà_công_nghiệp , ướp vừa ăn rồi nên cũng k cần chấm sốt đi kèm nữa \uf602\uf602• Đợt tới đó chỉ ăn gà nướng , lần sau sẽ triển các loại lẩu .', 'Khoảng 300 k / 2 người']",0,0,0,0,3,1,3,0,0,0,0,0
"['~ Tô chất_lượng cho bữa sáng truyền_thống toẹt vờii \uf44d\uf3fb\uf44d\uf3fb• Phở_Hoà 260C Pasteur • 1 tô nạm gầu mềm 65k cực chất ăn no căng chất_lượng \uf44d\uf3fb nước dzùng thấy cũng okee , như ri là được tô phở ngon rồi .', 'Quán đông nên pv hơi lâu , ngoài phở nhiều món tráng_miệng lắm như bánh flan , pateso ...', 'Giữ xe hình_như 4k \uf611• 2 ng ăn hết khoảng 140k .']",0,0,0,0,3,1,1,3,0,0,0,2
"['⛔️THÔNG BÁO⛔️\uf384\uf38a☕️NEW MENU\uf38a\uf38a\uf38a\uf38a\uf35b\uf374Do Nguồn Nhập_Lương_Thực _ Thực_Phẩm Có Chút_Biến Động⛔️Nên BÁNH_MÌ CHẢO 211 Có Thay_Đổi Chút_Ít Về Giá$⛔️Bắt Đầu Áp_Dụng MENU MỚI Từ Ngày 01/01/2017 ( Tết_Dương_Lịch ) ⛔️Rất Mong Quý_Thực_Khách_Chấp Nhận & Tiếp_Tục Ủng_Hộ QuánVới tiêu_chí : + Chất_lượng món ăn là ưu_tiên hàng_đầu của quán .', '+ Sạch_sẽ , vệ_sinh an_toàn thực_phẩm + Phục_vụ tốt , giá_cả hợp lýQuán đã được quý thực_khách chấp_nhận & ủng_hộ trong suốt thời_gian qua.Thanks All❤️❤️❤️❤️❤️❤️❤️❤️ ⛔️Những ngày cuối của năm cũ 2016 sắp đi qua , năm mới 2017 sắp đếnChúc mọi người sang năm mới nhiều may_mắn , hạnh_phúc , thành_công trên mọi lĩnh_vực .', '❤️Xuân này hơn hẳn mấy xuân qua .', 'Phúc_lộc đưa nhau đến từng nhà .', 'Vài lời cung chúc tân_niên mới .', 'Vạn sự an_khang vạn sự lành .']",0,0,0,0,3,1,0,0,0,1,1,1
"['✨ Nem nướng Nha_Trang là món đặc_biệt nhất ở đây , siêu ngon , bình_thường nem nướng không có bún , nhưng thêm bún vào thì no hơn✨ Ngoài_ra bún cá ở đây siêu ngon , có sứa , chả cá , cá , vị vừa , hải_sản tươi ngon nè✨ Bánh_hỏi cũng khá ngon']",0,0,0,0,0,1,1,0,0,0,0,0
"['✨Bún bò ở đây đầy_ắp tràn tô , trong tô đầy_đủ thịt , chả các loại✨ Bún ở đây cực_kì đặc_biệt là vì được làm tại quán , có nhiều màu , nhưng màu không phải vì hoá_chất đâu nha , màu của bún làm từ rau củ luôn nè✨ Bún có 5 màu : ngoại_trừ màu trắng truyền_thống thì bún tím làm từ bắp_cải tím , sợi bún vàng lấy màu từ bí_đỏ , xanh là từ cải bó xôi , cam là màu từ gấc✨ Tô chỉ có 59k thôi nha']",0,0,0,0,1,1,1,0,0,0,0,0
"['❤❤COMBO SIÊU HOÀNH_TRÁNG CHÀO_MỪNG 8-3 ❤❤ "" ĐÁNH_DẤU NGAY VÀ LUÔN THÔI NÀO "" \uf60d\uf60d\uf60dNhân dịp quốc_tế_phụ_nữ sắp kéo đến nè , từ ngày 3-3 chương_trình khuyến_mãi với những COMBO món hấp_dẫn tràn_trề mà giá cực tiết_kiệm , cực rẻ mà no cành lun\uf44d\uf44d\uf44d + COMBO 99K \uf437 1 / Tokbokki trứng 2 / Lẩu kim chi 3 / Bánh bạch_tuộc trứng cút 4 / Trà sữa Phố Nhỏ + COMBO 169K \uf437\uf437 1 / Tokbokki hải_sản 2 / Kimpap thanh cua 3 / Lẩu kim chi 4 / Gà sốt cay 5 / Bộ đôi trà sữa Phố Nhỏ + COMBO 239K \uf437\uf437\uf437 1 / Tokbokki thanh cua 2 / Kimpap chà bông 3 / Lẩu_Hải_Sản 4 / Bánh bạch_tuộc trứng cút 5 / Thịt bò cuộn phô_mai Hàn_quốc 6 / Kim chi 7 / Bộ đôi trà sữa Phố nhỏ + COMBO 299k \uf437\uf437\uf437\uf437 1 / Tokbokki hải_sản 2 / Kimpap chà bông 3 / Trứng cút PhôMai 4 / Lẩu bò cay 5 / Gà cay Phủ phô_mai 6 / Cơm trộn Hàn_Quốc 7 / Bánh bạch_tuộc trứng cút 8 / Bộ đôi trà sữa Phố nhỏ\uf44d\uf44dChương trinh kéo_dài từ 3-3 đến 15-3 \uf496\uf493 \uf64bĐịa chỉ : 7 1/1 lê_trọng tấn , phường sơn kì , quận Tân_Phú\uf607Fb : http://www.facebook.com/Phonho/']",0,0,0,0,1,1,1,3,0,0,0,0
"['\uf30b\uf30b\uf30b GỌI MÓN THẢ GA - COCA THẢ_CỬA \uf381 MIỄN_PHÍ 1 ly # CocaCola khi order món bất_kỳ tại quán # ÔngDzú nhen các tềnh êu ơi .', '\uf3e0\uf372 Menu có : \uf35cMì bay , \uf357Mì gà quay , \uf372Hủ tíu Nam_Vang , \uf35dBún bò xào , \uf42eBò né , 呂Nem cua_bể .', 'Tha_hồ lựa_chọn luôn nhen .', '✨Chương trình áp_dụng từ 01/04 - 08/04/2017 \uf3e0 : 104 Phùng_Văn_Cung , Phú_Nhuận ( Ngã tư Phùng_Văn_Cung , Thích_Quảng_Đức , Phan_Đăng_Lưu ) .']",0,1,0,0,0,0,1,3,0,0,0,0
"['\uf31f : \uf315\uf315\uf315\uf311\uf311\uf3e9 : Bánh_canh bò viên\uf4b8 : 50.000 đ / 2 người\uf4dd : Ấn_tượng nhất_nhất ở đây là cục bò viên .', 'Thề là nó bự như cái bánh xe_bò , cỡ trái banh tennis là ít .', 'Cắn vào ngập răng luôn , có_thể cảm_nhận miếng gân trong đó cùng với nhiều tiêu , tuy tất_nhiên sẽ có bột rồi.Tô bánh_canh bò viên không nạc không giò không xương này là 24.000 đ , không hẳn là mắc , vì cục bò viên này thật_sự rất to .', 'Nhưng_mà bánh_canh thì cũng ok thoai , nước dùng như hủ tíu ấy , bánh_canh ăn 1 tô thì vẫn hơi đoi đói.Ngồi ngoài vỉa_hè , cuối đường NVN , đồ_ăn ra nhanh , cũng khá nhiều người tới ăn đó nha , tới trễ là không còn giò xương gì đâu.Fan bò viên nên ghé qua thử ăn cho sướng nha \uf60e']",2,0,0,0,3,1,1,0,1,0,0,1
"['\uf31f : \uf315\uf315\uf315\uf315\uf311\uf3e9 : Hủ_Tiếu Mỹ_Tho Thanh_Xuân 62 Tôn_Thất Thiệp , Quận 1 \uf4b8 : 100.000 đ / 2 người\uf4dd : Hủ_tiếu NGON NHÌ SÀI_GÒN vì chưa tìm được chổ nào ngon nhất \uf602 .', 'Quán này trứ_danh cũng phải hơn được 60 70 năm rồi , hủ_tiếu gia_truyền từ thời xưa luôn í .', 'Mèo_Béo đến thử thì đúng là gia_truyền thật , ngon dã_man .', 'Một tô đầy_đủ như này có lòng thịt nạc , cua , 2 con tôm , thịt bằm đầy_đủ vãi xoài luôn ấy nhá , chưa ăn tô thập_cẩm nào mà nhiều cua như này luôn \uf633 .', 'Đặc_biệt hủ_tiếu khô ở đây còn ngon bạo nữa , có sốt chuyên để trộn lên ăn_đậm vị , sền_sệt mà KHÔNG CHỔ NÀO CÓ ấy .', 'Tuy giá có cao từ 30-50.000 đ nhưng hoàn_toàn xứng_đáng với chất_lượng thịt_thà nhá \uf601']",0,0,0,0,3,1,1,0,1,0,0,0
"['\uf31f : \uf315\uf315\uf315\uf317\uf311\uf3e9 : Bánh_Canh Ghẹ_Ba_Sạch 66 Hoa_Cúc , Quận Phú Nhuận\uf4b8 : 80.000 đ / 2 người\uf4dd : Bánh_canh ghẹ chổ này khá xịn , thấy nhiều người ăn lắm nè .', 'Hôm_nay Mèo_Béo ăn bánh_canh hải_sản tô thường 30.000 đ thấy rất xứng_đáng luôn nha .', 'Tô này có tôm tích , mực , 2 cây chả to , thịt heo .', 'Hải_sản nhiều , ăn quá_chừng mực với bánh_canh dai , ăn_đủ no đó nha .', 'Không tiếc 30.000 đ tí nào.Tô bánh_canh ghẹ thì có giá 55.000 đ , thịt ghẹ bóc sẵn tuy không nhiều dữ_dằn mà thịt cua ngon , không bở mấy .']",0,0,0,0,3,1,1,3,0,0,0,0
"['\uf31f\uf31fPHỐ LÊN_ĐÈN , FRESH CORNER LÊN LẨU\uf31f\uf31f Lẩu cập bến Fresh_Corner_Quận 4 rồi nè khách ơi \uf372\uf618Món lẩu được mở_hàng bởi gia_đình nhỏ thật đáng yêu nè < 3 Menu lẩu tại Fresh_Corner ( Lẩu một người / Lẩu lớn cùng chia ) : \uf372 Lẩu_Thái hải_sản \uf372 Lẩu chua hải_sản \uf372 Lẩu gà lá giang \uf372 Lẩu gân bò \uf372 Lẩu cá bớp măng chua \uf372 Lẩu chay Fresh_Corner_FRESH_CORNER \uf609\uf609Thức uống tươi - Món luôn mới ! 14 - 16 Tôn_Đản , P. 13 , Q. 4 , TP-HCM * * * * * * * * * * * * * * * * ✔ Bán cơm - Bán cháo - Bán bánh✔ Bán sự tin_tưởng - Bán chất_lượng * * * * * * * * * * * * * * * Mọi ý_kiến đóng_góp , khách luôn có_thể liên_hệ : 0903 903 # 105']",0,0,1,0,1,0,1,3,0,0,0,0
"['\uf338 PHỐ NHẬT \uf338Địa chỉ : 39 Nguyễn Thái Học , Q. 1 , Tp. HCM - - - - - - - Địa điểm để ăn đồ Nhật giá rẻ chính là ở đây rồi nè .', '\uf425Một bàn đầy ụ đồ_ăn như hình , đủ để 2 người ăn no quên lối về tổng_cộng tốn hết 296k nha mọi người .', '\uf425Tụi mình gọi 1 Phố Nhật_Salada 35k , 1 Winter_Roll 58k , 1 Spicy_Salmon_Roll 52k , 1 Kaisen_Yaki_Udon 98k và 2 Soda .', '\uf425Phố Nhật_Salada là món salad để ăn kèm thôi , mà sốt ngon quá nên tụi mình ăn còn nhiều hơn món chính nữa .', 'Winter roll thì có phần nhân cuộn bên trong được tẩm ướp đậm_đà xong chiên giòn giòn ăn thích lắm , nên mình siêu kết món này luôn , còn Salmon_Roll thì nhân tươi lắm , ăn rất thích .', '\uf425Về udon thì mình thấy ăn ổn , nhưng không ấn_tượng bằng các món đã kể ở trên , dù_vậy một đĩa như hình siêu nhiều luôn nha các cậu , hai đứa mình ăn mà no óc_ách luôn đó .', '\uf425Về soda thì tụi mình chọn một Blueberry_Soda 27k , cùng một Strawberry & Guawa_Soda 26k .', 'Mình thích Blueberry_Soda hơn do có vị_thanh mát lắm mà uống giải_khát siêu thích luôn , Strawberry thì vị nhạt hơn nên không ấn_tượng lắm nè .', '\uf425Tổng quan là đồ_ăn ở Phố Nhật theo mình thấy thì chất_lượng lắm , mà giá rất_chi_là học_sinh – sinh_viên luôn , điểm cộng thêm nữa là menu đa_dạng lắm , còn dàn nhân_viên thì nhiệt_tình , chu_đáo vô_cùng .', '\uf425Điểm trừ duy_nhất ở đây chỉ là không_gian hơi nhỏ_hẹp nè , trần hơi thấp , do_đó chống chỉ_định các bạn chân dài nhen , còn lại thì mình thấy Phố Nhật là một sự lựa_chọn lý_tưởng trong những ngày thèm món Nhật mà kinh_phí lại eo_hẹp nè !', '!', '!', '.']",2,0,3,1,1,1,1,3,1,0,1,1
